sep=,
Well,Depth,Clay,Quartz,Carbonates,TOC,Formation,Sonic,GammaRay,NeutronPorosity,Resistivity,Density,Photoelectric,AvgPorosity,RHOMAA,UMA,GR_Dens,PEF_Dens
Luna-1,11865.1,47.09677419,45.50537634,7.397849462,2.215789408,La Luna (Salada),82.18154,75.2447,0.1996,15.8984,2.5428,3.5265,0.1487,2.81228709,10.44618137,29.59127733,1.386857008
Luna-1,11870.1,13.26895953,70.83649778,15.89454269,2.872305053,La Luna (Salada),78.97411,76.9886,0.1835,50.4865,2.5186,4.8637,0.1477,2.781766983,14.28589091,30.56801398,1.931112523
Luna-1,11875.1,14.54292144,64.14103526,21.3160433,3.527703752,La Luna (Salada),76.49713,62.0648,0.1452,28.8332,2.5568,4.1474,0.1174,2.763879447,11.9480765,24.27440551,1.622105757
Luna-1,11876.21,2.35056371,83.86513508,13.78430121,3.896119619,La Luna (Salada),76.72481,80.2836,0.1663,75.1377,2.4612,4.3651,0.1559,2.731074517,12.63527321,32.61969771,1.77356574
Luna-1,11879.1,20.181721,62.59754142,17.22073757,5.389143044,La Luna (Salada),74.56135,65.6547,0.1524,69.8357,2.4734,3.9265,0.1454,2.724081442,11.2790839,26.54431147,1.587490903
Luna-1,11882,6.480888319,75.2295537,18.28955798,4.577030284,La Luna (Salada),74.29666,64.4168,0.1491,92.2896,2.4508,3.6844,0.15035,2.707526629,10.5391073,26.2839889,1.503345846
Luna-1,11884.1,10.72723395,63.43570058,25.83706547,3.649211164,La Luna (Salada),75.65565,69.0442,0.1648,121.3994,2.4318,4.4064,0.16375,2.712167414,12.71582484,28.39221975,1.811991118
Luna-1,11890.3,27.46102925,53.4913517,19.04761905,3.036886459,La Luna (Salada),77.71925,78.8234,0.1578,67.5955,2.4705,3.8269,0.14895,2.727865578,11.0215398,31.90584902,1.549038656
Luna-1,11895.1,11.20842703,68.97857735,19.81299562,4.248318043,La Luna (Salada),77.29407,85.2512,0.1743,131.5731,2.4456,3.9239,0.16445,2.730117886,11.38658948,34.8590121,1.60447334
Luna-1,11900.1,31.40276302,53.47502657,15.12221041,1.032956665,La Luna (Salada),79.08163,84.9846,0.1818,31.8252,2.4802,3.6065,0.1581,2.758166053,10.53069403,34.26522055,1.454116603
Luna-1,11905.2,12.64416464,42.83144641,44.52438895,4.029402926,La Luna (Salada),75.4435,72.5893,0.1484,73.0379,2.4792,4.2625,0.1417,2.723406734,12.22968659,29.27932398,1.719304614
Luna-1,11906.79,37.3609923,51.18691189,11.45209581,3.930427376,La Luna (Salada),80.00563,77.4204,0.1748,24.1423,2.4936,4.1295,0.15065,2.758521222,12.03508118,31.04764196,1.656039461
Luna-1,11910.2,23.0801957,27.10061689,49.81918741,3.930427376,La Luna (Salada),77.36221,75.3303,0.1816,28.9568,2.5195,3.9339,0.1465,2.780316344,11.52690223,29.89890851,1.561381226
Luna-1,11915.1,7.434944238,71.40732873,21.15772703,4.835,La Luna (Salada),78.57172,74.1346,0.1805,38.9507,2.4849,4.1636,0.15605,2.759464423,12.16672154,29.83403759,1.675560385
Luna-1,11917.5,2.335164835,60.66145393,37.00338123,3.378376734,La Luna (Salada),74.5591,56.6148,0.1332,29.7411,2.5004,4.3138,0.1279,2.720444903,12.29477757,22.64229723,1.725243961
Luna-1,11921.9,2.259405307,71.72546094,26.01513375,4.228267538,La Luna (Salada),75.45993,53.6177,0.1357,121.5173,2.4871,4.1838,0.13305,2.715323836,11.92572118,21.55832094,1.682200153
Luna-1,11925.2,7.649631921,35.67694441,56.67342366,4.228267538,La Luna (Salada),80.74693,100.1247,0.1832,75.0719,2.4516,4.0016,0.16715,2.7429309,11.67887082,40.84055311,1.63224017
Luna-1,11930.3,19.3224324,62.21011008,18.46745752,4.903218032,La Luna (Salada),80.0069,77.0659,0.1858,92.3173,2.4599,3.7425,0.16605,2.750584567,10.93968553,31.32887516,1.521403309
Luna-1,11934.7,17.21698113,63.08962264,19.69339623,3.986342328,La Luna (Salada),82.049,81.5671,0.1872,72.3493,2.4346,4.1788,0.17415,2.737119332,12.21363623,33.50328596,1.716421589
Luna-1,11940.2,9.427359491,52.31177094,38.26086957,3.930440678,La Luna (Salada),78.44556,69.8777,0.1931,67.3116,2.4743,3.9645,0.16545,2.766580792,11.6549486,28.24140161,1.602271349
Luna-1,11944.11,40.31279923,42.99393553,16.69326524,4.195168019,La Luna (Salada),82.03072,84.7895,0.2174,74.6197,2.4412,3.9507,0.1873,2.773348099,11.75193656,34.73271342,1.618343438
Luna-1,11948,24.29106474,49.80203317,25.90690209,4.340768401,La Luna (Salada),82.22535,72.9954,0.2152,31.6851,2.5114,3.9557,0.1657,2.811578569,11.80809658,29.06562077,1.575097555
Luna-1,11950.1,11.48003472,44.48784722,44.03211806,4.340768401,La Luna (Salada),78.26551,72.7222,0.2322,47.2524,2.5111,4.1103,0.17425,2.829972752,12.39388354,28.96029628,1.636852375
Luna-1,11955.5,14.38240271,62.44712352,23.17047377,4.446354338,La Luna (Salada),82.95135,84.5293,0.2196,45.7268,2.4339,4.2816,0.1905,2.771340334,12.75569641,34.72998069,1.759151978
Luna-1,11959.9,20.62866276,52.45604688,26.91529036,4.87180379,La Luna (Salada),82.59841,88.0019,0.1981,55.8844,2.4437,3.9095,0.1769,2.75397886,11.49944739,36.01174449,1.599828129
Luna-1,11964.8,33.27677625,48.81230117,17.91092259,3.499466479,La Luna (Salada),82.96893,74.49,0.2357,15.606,2.4811,3.8033,0.18475,2.81674333,11.46150583,30.02297368,1.53290879
Luna-1,11975.5,24.91496599,55.34651361,19.73852041,4.699616912,La Luna (Salada),82.46955,75.1756,0.1833,38.3902,2.4227,3.9175,0.17565,2.725844605,11.40668678,31.02967763,1.616997565
Luna-1,11978,19.47045528,60.00430524,20.52523948,3.881927757,La Luna (Salada),78.49376,57.8052,0.1828,45.8512,2.5161,4.4671,0.1481,2.779668975,13.10672651,22.97412662,1.775406383
Luna-1,11980.3,38.44097519,41.91616766,19.64285714,5.627504664,La Luna (Salada),83.38864,76.3191,0.216,30.259,2.4614,4.0925,0.1807,2.783717808,12.18470585,31.00637848,1.66267165
Luna-1,11982.79,20.002145,56.41355641,23.58429858,8.002035088,La Luna (Salada),87.0816,88.6448,0.2524,44.4908,2.4271,4.0068,0.20895,2.804057898,12.16159444,36.5229286,1.65085905
Luna-1,11985.1,38.58116745,48.83894333,12.57988922,8.002035088,La Luna (Salada),88.00583,83.625,0.2479,21.7568,2.4247,3.9398,0.2074,2.797501893,11.92169198,34.48880274,1.624860808
Luna-1,11989.9,23.21485751,49.61041733,27.17472516,3.372722792,La Luna (Salada),81.69164,88.9899,0.1996,50.3417,2.4504,4.2769,0.1757,2.759553561,12.60738294,36.31647894,1.745388508
Luna-1,11995.3,21.22475152,44.88618147,33.88906701,4.54672,La Luna (Salada),83.02604,83.6548,0.2075,75.7173,2.4183,4.2271,0.18905,2.748936433,12.48889689,34.59239962,1.747963445
Luna-1,12000.4,14.07709653,54.46150542,31.46139805,3.838875973,La Luna (Salada),79.93451,61.3803,0.2018,86.5035,2.4684,3.9948,0.17155,2.772466655,11.79913009,24.8664317,1.618376276
Luna-1,12005.1,25.97834245,48.91176155,25.109896,6.02132116,La Luna (Salada),85.89989,73.2531,0.2189,41.7922,2.4232,3.9109,0.1933,2.764224619,11.62791977,30.22990261,1.613940244
Luna-1,12006,18.25069638,52.94707521,28.80222841,6.02132116,La Luna (Salada),85.39262,84.0265,0.2252,57.8776,2.4526,4.0514,0.18785,2.788585852,12.11911425,34.26017288,1.651879638
Luna-1,12010,20.42268479,52.86745964,26.70985556,4.649131508,La Luna (Salada),83.31181,81.6003,0.2086,59.2687,2.4262,4.1635,0.1873,2.754891104,12.31430257,33.63296513,1.716058033
Luna-1,12014.1,32.05944798,53.492569,14.44798301,4.13,La Luna (Salada),83.99985,72.0581,0.2088,19.2828,2.4522,4.1254,0.1798,2.77054377,12.2243427,29.38508278,1.682326075
Luna-1,12020.3,24.71405665,52.75253875,22.5334046,4.93757393,La Luna (Salada),84.97546,80.6894,0.2095,27.9545,2.4805,4.3263,0.17185,2.787719616,12.85450963,32.52949002,1.744124169
Luna-1,12021,18.80931838,54.02286454,27.16781708,4.93757393,La Luna (Salada),85.53827,77.3164,0.2226,29.1798,2.4592,4.1087,0.18465,2.789660882,12.27913171,31.43965517,1.670746584
Luna-1,12025.4,17.04361874,61.58550658,21.37087468,4.266273481,La Luna (Salada),84.31065,69.948,0.2087,30.4148,2.4833,3.8942,0.17065,2.788509073,11.55741467,28.16735795,1.568155277
Luna-1,12030.1,35.71581197,40.34188034,23.94230769,4.565637494,La Luna (Salada),80.40759,72.8049,0.2002,40.7665,2.4698,4.0212,0.17035,2.77159043,11.8681188,29.4780549,1.628148028
Luna-1,12035.5,22.99766306,42.89356278,34.10877417,4.369020457,La Luna (Salada),81.49471,70.3871,0.1974,38.4632,2.4563,4.1382,0.1729,2.760730262,12.18499657,28.65574238,1.684729064
Luna-1,12040,15.73202055,53.06078767,31.20719178,2.103602078,La Luna (Salada),80.26184,67.2019,0.2207,81.9069,2.4723,3.8428,0.17985,2.795159422,11.47427841,27.18193585,1.554342111
Luna-1,12046.2,5.019305019,69.78764479,25.19305019,6.609915441,La Luna (Salada),87.37496,82.5827,0.224,52.2351,2.3574,3.8362,0.2151,2.729392279,11.38477243,35.03126326,1.627301264
Luna-1,12046.46,5.394948952,73.04674906,21.55830199,6.609915441,La Luna (Salada),86.7973,78.3403,0.216,58.8959,2.3598,3.8406,0.2104,2.722137791,11.34479215,33.19785575,1.627510806
Luna-1,12050.4,27.62695624,43.7559885,28.61705525,4.510820272,La Luna (Salada),78.96495,68.3138,0.1902,59.1394,2.5071,4.5954,0.15445,2.78239016,13.5342704,27.2481353,1.832954409
Luna-1,12052.54,18.76829665,58.63601865,22.5956847,5.70326559,La Luna (Salada),75.54046,77.8723,0.1658,44.8146,2.4992,4.3579,0.14455,2.752527909,12.64713154,31.15889085,1.74371799
Luna-1,12055.3,19.53741207,55.69175016,24.77083777,5.70326559,La Luna (Salada),84.10426,77.8077,0.2205,30.7804,2.4551,3.8516,0.1848,2.784960746,11.48633852,31.69227323,1.568815934
Luna-1,12065.1,28.40517241,51.23922414,20.35560345,3.403381295,La Luna (Salada),82.94256,85.9301,0.227,108.2407,2.4438,4.213,0.19135,2.785444877,12.61368256,35.16249284,1.723954497
Luna-1,12067.3,21.6880457,52.57087421,25.74108009,3.403381295,La Luna (Salada),84.60784,89.0456,0.2205,53.4551,2.414,3.97,0.1968,2.760458167,11.80923805,36.88715824,1.644573322
Luna-1,12069.6,16.74636064,51.2910424,31.96259696,4.742431239,La Luna (Salada),81.67654,87.5083,0.2087,84.183,2.4546,4.2062,0.17905,2.771849686,12.46728,35.65073739,1.713598957
Luna-1,12070.2,18.86272014,43.12539784,38.01188203,4.742431239,La Luna (Salada),80.83514,84.3941,0.1962,125.3117,2.4542,4.2021,0.1729,2.758191271,12.36409602,34.38762122,1.712207644
Luna-1,12070.5,9.894106322,46.0690983,44.03679538,4.742431239,La Luna (Salada),80.83514,84.3941,0.1962,125.3117,2.4542,4.2021,0.1729,2.758191271,12.36409602,34.38762122,1.712207644
Luna-1,12071.18,19.86331091,59.61162942,20.52505967,4.742431239,La Luna (Salada),83.20439,92.2498,0.2036,86.2251,2.4235,4.0567,0.1856,2.747912574,11.95802118,38.06469981,1.673901382
Luna-1,12073.7,66.9456965,32.27087358,0.783429921,8.150606532,La Luna (Salada),82.33861,82.1469,0.2381,13.9011,2.5744,4.0672,0.1587,2.871389516,12.35142004,31.90914388,1.579863269
Luna-1,12074.6,62.5632741,34.16262789,3.274098008,8.150606532,La Luna (Salada),85.55749,79.747,0.2516,55.2448,2.4398,3.9537,0.2048,2.810613682,12.00180742,32.68587589,1.62050168
Luna-1,12074.7,6.293551598,73.75290344,19.95354496,8.150606532,La Luna (Salada),85.55749,79.747,0.2516,55.2448,2.4398,3.9537,0.2048,2.810613682,12.00180742,32.68587589,1.62050168
Luna-1,12075,12.35774104,66.77045308,20.87180588,8.150606532,La Luna (Salada),86.27837,87.3561,0.2338,101.0958,2.4174,4.0338,0.20245,2.777192652,12.09965911,36.1363862,1.668652271
Luna-1,12076.4,10.09214092,56.73712737,33.17073171,4.084908338,La Luna (Salada),81.40308,85.1238,0.2143,55.7746,2.4598,4.1349,0.1803,2.78089545,12.29825182,34.60598423,1.680990324
Luna-1,12077.6,14.04548884,65.01024038,20.94427078,5.461175789,La Luna (Salada),83.35339,93.8127,0.22,37.6933,2.4645,3.993,0.1818,2.789904669,11.9162167,38.06561169,1.620206939
Luna-1,12078.58,7.733097658,70.06186478,22.20503756,6.18452381,La Luna (Salada),85.61479,92.2071,0.245,51.8343,2.4458,3.957,0.19975,2.806685411,11.9689542,37.7001799,1.617875542
Luna-1,12078.8,34.07399418,49.47686334,16.44914249,6.18452381,La Luna (Salada),86.18365,89.2552,0.2389,34.3803,2.4498,3.9328,0.19555,2.802225123,11.85505431,36.43366805,1.605355539
Luna-1,12080.1,12.52039595,71.48917655,15.9904275,6.18452381,La Luna (Salada),86.86083,83.8348,0.2419,73.8559,2.429,3.8313,0.2031,2.793198645,11.55060572,34.51412104,1.577315768
Luna-1,12080.11,19.52656267,59.75782699,20.71561034,6.18452381,La Luna (Salada),86.86083,83.8348,0.2419,73.8559,2.429,3.8313,0.2031,2.793198645,11.55060572,34.51412104,1.577315768
Luna-1,12081.4,16.30599437,64.55312703,19.1408786,6.18452381,La Luna (Salada),86.22032,85.5224,0.256,57.1749,2.4282,4.0953,0.2104,2.808763931,12.46074906,35.22049255,1.686557944
Luna-1,12082.5,34.13041072,44.86881435,21.00077494,1.396763058,La Luna (Salada),86.0176,87.0591,0.2521,122.4887,2.4243,4.2155,0.2096,2.801998988,12.79711115,35.91102586,1.738852452
Luna-1,12085.3,26.81955211,45.68260121,27.49784668,1.396763058,La Luna (Salada),84.74741,98.8497,0.2725,108.4176,2.4252,4.2305,0.21955,2.826125953,13.0053605,40.75940129,1.744392215
Luna-1,12086.6,16.31436314,50.28726287,33.39837398,7.259449889,La Luna (Salada),83.89975,85.9255,0.2536,21.6957,2.4179,4.1982,0.2122,2.79982229,12.7503526,35.53724306,1.736300095
Luna-1,12087.7,13.63382172,73.2468404,13.11933788,5.377081685,La Luna (Salada),83.8278,81.4196,0.2402,62.971,2.4168,4.2074,0.20585,2.784045835,12.67458203,33.68901026,1.740897054
Luna-1,12088.7,4.980883602,44.31818182,50.70093458,5.377081685,La Luna (Salada),80.08273,75.5038,0.2079,56.283,2.4613,4.4757,0.17665,2.774822372,13.27226017,30.67639053,1.818429285
Luna-1,12089.5,17.62862084,55.17725897,27.19412019,5.377081685,La Luna (Salada),81.13129,79.993,0.2375,57.975,2.4612,4.3822,0.1915,2.807297464,13.22167055,32.50162522,1.780513571
Luna-1,12091.11,11.57298568,63.14383415,25.28318017,6.278823529,La Luna (Salada),86.34368,68.419,0.2561,83.2648,2.3998,3.9753,0.21875,2.791744,12.07110392,28.51029252,1.656513043
Luna-1,12091.3,25.49590341,60.18758085,14.31651574,6.278823529,La Luna (Salada),85.99971,73.3632,0.2549,101.3852,2.4026,4.1455,0.21735,2.792116527,12.58711212,30.5349205,1.725422459
Luna-1,12092.9,24.74037213,47.93379489,27.32583297,6.278823529,La Luna (Salada),83.4116,77.5488,0.2397,18.5729,2.4363,4.5318,0.1999,2.795150606,13.67438363,31.83056274,1.860115749
Luna-1,12094.5,11.00834649,47.29302955,41.69862396,6.278823529,La Luna (Salada),81.45934,64.0638,0.2446,50.9887,2.4785,4.4358,0.19,2.825308642,13.45571642,25.84781118,1.789711519
Luna-1,12095.6,30.75510425,39.99135789,29.25353786,6.425072394,La Luna (Salada),82.02537,54.8134,0.2548,16.736,2.4713,4.2348,0.1972,2.832710513,12.91337972,22.17998624,1.713592037
Luna-1,12096.5,12.28351507,48.588839,39.12764593,6.056554988,La Luna (Salada),74.20799,46.9279,0.2901,19.796,2.5124,4.4064,0.2028,2.89713999,13.75970818,18.67851457,1.75386085
Luna-1,12097.11,11.10007724,39.755048,49.14487477,6.056554988,La Luna (Salada),71.49788,46.2139,0.281,29.3254,2.5486,4.6747,0.1877,2.906438508,14.55138547,18.13305344,1.834222711
Luna-1,12098.7,3.722820119,9.66395783,86.61322205,6.056554988,La Luna (Salada),68.72006,31.068,0.1682,66.6445,2.7103,5.3125,0.084,2.867139738,15.67300082,11.46293768,1.960115116
Luna-1,12099.8,42.14439655,32.68318966,25.17241379,6.056554988,La Luna (Salada),85.2572,58.1756,0.3238,17.9043,2.5045,4.6204,0.222,2.933804627,14.73109486,23.22842883,1.844839289
Luna-1,12100.9,29.84500385,54.55644718,15.59854897,7.592159735,La Luna (Salada),86.80485,63.9833,0.2955,10.0963,2.4745,4.5686,0.2166,2.88218024,14.29244409,25.85706203,1.846271974
Luna-1,12101.7,54.68214483,30.53620785,14.78164732,7.592159735,La Luna (Salada),87.76131,67.7515,0.2923,6.7191,2.4657,4.6455,0.21755,2.873218736,14.50013975,27.47759257,1.884049154
Luna-1,12101.9,54.47424893,31.13733906,14.38841202,7.592159735,La Luna (Salada),88.54372,75.6664,0.3013,5.8299,2.4473,4.6073,0.22745,2.873406252,14.44789372,30.91831815,1.88260532
Luna-1,12102.8,34.61663594,41.43802191,23.94534215,7.592159735,La Luna (Salada),86.34171,90.6425,0.3003,14.244,2.3835,4.3824,0.2456,2.833907741,13.68325875,38.0291588,1.838640654
Luna-1,12103.1,36.57308187,49.38919846,14.03771967,7.592159735,La Luna (Salada),86.34171,90.6425,0.3003,14.244,2.3835,4.3824,0.2456,2.833907741,13.68325875,38.0291588,1.838640654
Luna-1,12104.6,24.67059454,47.15586502,28.17354044,7.592159735,La Luna (Salada),83.57698,80.9023,0.2675,28.863,2.3662,4.3021,0.2343,2.784249706,13.14154241,34.19081227,1.81814724
Luna-1,12105.11,7.893603274,43.61404264,48.49235408,7.592159735,La Luna (Salada),84.06681,93.7264,0.1784,59.6345,2.4117,4.0308,0.1764,2.714060223,11.69606649,38.86320853,1.671352158
Luna-1,12105.6,13.87911736,65.09966954,21.02121309,7.592159735,La Luna (Salada),84.06681,93.7264,0.1784,59.6345,2.4117,4.0308,0.1764,2.714060223,11.69606649,38.86320853,1.671352158
Luna-1,12107.4,16.99793635,67.04681221,15.95525144,5.544910608,La Luna (Salada),86.35434,104.4998,0.2355,86.2389,2.332,3.7654,0.2283,2.726059349,11.23074096,44.81123499,1.614665523
Luna-1,12107.83,41.55124654,51.6966759,6.752077562,5.544910608,La Luna (Salada),84.21028,108.0213,0.2295,105.2953,2.3503,3.7435,0.2199,2.730931932,11.13754397,45.96064332,1.59277539
Luna-1,12108.8,19.80208786,68.73640713,11.461505,5.544910608,La Luna (Salada),84.21028,108.0213,0.2295,105.2953,2.3503,3.7435,0.2199,2.730931932,11.13754397,45.96064332,1.59277539
Luna-1,12109.11,55.38904899,32.2074928,12.40345821,5.544910608,La Luna (Salada),84.21028,108.0213,0.2295,105.2953,2.3503,3.7435,0.2199,2.730931932,11.13754397,45.96064332,1.59277539
Luna-1,12109.7,11.40713354,69.04088734,19.55197912,5.544910608,La Luna (Salada),84.21028,108.0213,0.2295,105.2953,2.3503,3.7435,0.2199,2.730931932,11.13754397,45.96064332,1.59277539
Luna-1,12112.2,10.06783676,45.82750081,44.10466243,5.329519827,La Luna (Salada),77.55272,110.8058,0.1615,81.6183,2.4293,3.9617,0.16285,2.707340381,11.39907162,45.61223398,1.630798996
Luna-1,12113.7,15.42863312,53.56294537,31.00842151,5.157465404,La Luna (Salada),77.55272,110.8058,0.1615,81.6183,2.4293,3.9617,0.16285,2.707340381,11.39907162,45.61223398,1.630798996
Luna-1,12114.6,6.27673225,65.18391788,28.53934987,5.39,La Luna (Salada),80.93217,120.3034,0.202,60.8355,2.3812,3.9011,0.19715,2.720371178,11.44762324,50.52217369,1.638291618
Luna-1,12115.1,20.19720446,61.36092751,18.44186802,5.39,La Luna (Salada),80.93217,120.3034,0.202,60.8355,2.3812,3.9011,0.19715,2.720371178,11.44762324,50.52217369,1.638291618
Luna-1,12115.7,11.6502779,45.05130398,43.29841813,5.39,La Luna (Salada),80.05811,109.4817,0.2111,36.5158,2.3931,3.822,0.1982,2.737465702,11.28377176,45.7489031,1.597091638
Luna-1,12118.6,42.18682271,52.93671435,4.876462939,3.199285748,La Luna (Salada),79.7568,109.8028,0.1645,40.0015,2.4752,3.6938,0.1509,2.737368979,10.67888795,44.36118293,1.492323853
Luna-1,12120.5,13.81162066,63.09741166,23.09096767,3.199285748,La Luna (Salada),81.46426,74.3686,0.1722,54.1042,2.4337,3.5179,0.1669,2.720921858,10.1765253,30.55783375,1.445494515
Luna-1,12120.9,11.98648796,66.74294432,21.27056772,3.199285748,La Luna (Salada),81.87429,73.4892,0.181,39.0864,2.4374,3.5153,0.1702,2.732224632,10.22305642,30.15065233,1.442233528
Luna-1,12122.5,17.14071053,57.21798862,25.64130085,4.31412766,La Luna (Salada),83.27827,101.3147,0.1925,42.1349,2.4186,3.5074,0.18145,2.733064565,10.25260844,41.88981229,1.450177789
Luna-1,12123.11,15.40528919,51.75231133,32.84239948,4.31412766,La Luna (Salada),84.48936,109.5107,0.196,35.0903,2.4174,3.5952,0.18355,2.736052422,10.53250227,45.3010259,1.487217672
Luna-1,12124.1,17.17466494,68.80674449,14.01859058,4.31412766,La Luna (Salada),85.05983,105.4229,0.1993,29.2321,2.4263,3.5539,0.1826,2.744922926,10.4373961,43.450068,1.464740551
Luna-1,12125.7,12.81119778,64.18420771,23.00459451,4.31412766,La Luna (Salada),76.87141,85.583,0.1527,47.3201,2.499,3.6854,0.13805,2.739079993,10.6047794,34.24689876,1.4747499
Luna-1,12129.11,6.798595595,37.38695606,55.81444835,1.137464198,La Luna (Salada),62.46881,49.3767,0.076,112.6454,2.6201,5.4482,0.0643,2.731431014,15.22141586,18.84534941,2.079386283
Luna-1,12130.1,24.18939231,45.68391668,30.126691,1.137464198,La Luna (Salada),67.26515,76.1695,0.1061,106.0982,2.6023,6.3975,0.08455,2.750286744,18.13964635,29.27006879,2.458402183
Luna-1,12131.11,15.20016901,43.81535861,40.98447238,1.679928732,La Luna (Salada),75.22398,90.1833,0.1538,54.7857,2.4984,5.2479,0.13875,2.739796807,15.14308082,36.09642171,2.100504323
Luna-1,12133.5,9.410758208,67.41524971,23.17399209,1.679928732,La Luna (Salada),79.87459,88.66,0.1561,83.9399,2.4272,3.5666,0.16075,2.700565982,10.21921539,36.52768622,1.469429796
Luna-1,12134.7,33.17411577,49.33469806,17.49118617,1.481464674,La Luna (Salada),73.31407,74.6698,0.1208,46.2231,2.4972,4.0481,0.12265,2.706502536,11.45220302,29.90140958,1.621055582
Luna-1,12135.3,8.204085999,67.23713766,24.55877634,1.481464674,La Luna (Salada),74.38513,64.3239,0.1113,59.9886,2.5081,4.4068,0.1147,2.703490342,12.4199086,25.64646545,1.757027232
Luna-1,12136.96,3.076760414,32.42757454,64.49566505,1.481464674,La Luna (Salada),80.42283,85.1398,0.1526,52.3652,2.4731,4.4938,0.14555,2.724033004,12.92157737,34.4263475,1.817071691
Luna-1,12138.8,48.81048155,39.16791173,12.02160671,3.736181974,La Luna (Salada),79.62848,77.8901,0.1593,33.3166,2.4729,3.7949,0.14895,2.730685624,10.93934929,31.4974726,1.53459501
Luna-1,12139.11,62.63434964,29.03048914,8.33516122,3.736181974,La Luna (Salada),79.62848,77.8901,0.1593,33.3166,2.4729,3.7949,0.14895,2.730685624,10.93934929,31.4974726,1.53459501
Luna-1,12145.2,14.51131029,69.46222791,16.0264618,8.129204399,La Luna (Salada),78.62528,66.3385,0.1511,83.731,2.5052,4.2922,0.13545,2.741021341,12.35913995,26.48032093,1.713316302
